customerID,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,ChurnProbability,RiskLevel,ExpectedRevenueAtRisk,RetentionPriority
0289-IVARM,35,Month-to-month,60.55,1982.6,DSL,Electronic check,No,Yes,12.4566145,Low Risk,246.96483955532312,Low Priority
6848-YLDFR,58,One year,75.2,4300.8,DSL,Credit card (automatic),Yes,No,12.438072,Low Risk,534.9366119384766,Low Priority
5049-MUBWG,26,One year,75.0,1908.35,DSL,Bank transfer (automatic),Yes,Yes,12.43001,Low Risk,237.20809566192327,Low Priority
0076-LVEPS,29,Month-to-month,45.0,1242.45,DSL,Mailed check,Yes,Yes,12.382265,Low Risk,153.8434537332505,Low Priority
9822-BIIGN,53,Month-to-month,71.85,3827.9,DSL,Electronic check,Yes,Yes,12.247135,Low Risk,468.80809942856433,Low Priority
3096-WPXBT,61,One year,100.7,6018.65,Fiber optic,Credit card (automatic),No,Yes,12.215753,Low Risk,735.2234118945896,Low Priority
2091-MJTFX,30,Month-to-month,51.2,1561.5,DSL,Credit card (automatic),Yes,No,11.98606,Low Risk,187.162333779037,Low Priority
1492-QGCLU,53,Month-to-month,85.7,4616.1,DSL,Electronic check,Yes,Yes,11.936336,Low Risk,550.9931721970439,Low Priority
7520-HQWJU,66,Month-to-month,67.45,4508.65,DSL,Bank transfer (automatic),No,Yes,11.899145,Low Risk,536.4907986767589,Low Priority
8582-KRHPJ,50,Month-to-month,35.0,1782.4,DSL,Mailed check,No,Yes,11.8550825,Low Risk,211.30498538017275,Low Priority
9972-NKTFD,28,Month-to-month,54.65,1517.5,DSL,Bank transfer (automatic),Yes,No,11.7842,Low Risk,178.82522931322455,Low Priority
2958-NHPPS,23,Month-to-month,20.85,473.9,No,Electronic check,No internet service,No internet service,11.783895,Low Risk,55.84387791454792,Low Priority
9040-KZVWO,26,One year,75.5,2018.1,Fiber optic,Bank transfer (automatic),No,No,11.766421,Low Risk,237.45814320668578,Low Priority
0074-HDKDG,25,One year,61.6,1611.0,DSL,Bank transfer (automatic),No,Yes,11.639107,Low Risk,187.50601407140493,Low Priority
0707-HOVVN,70,Two year,75.5,5212.65,DSL,Bank transfer (automatic),Yes,No,11.619693,Low Risk,605.6939292937517,Low Priority
5566-SOEZD,27,One year,80.65,2209.75,Fiber optic,Credit card (automatic),No,Yes,11.514642,Low Risk,254.4448035750538,Low Priority
7266-GSSJX,11,Month-to-month,20.45,250.8,No,Electronic check,No internet service,No internet service,11.499589,Low Risk,28.840969052910808,Low Priority
6112-KTHFQ,13,Month-to-month,19.3,279.3,No,Mailed check,No internet service,No internet service,11.275818,Low Risk,31.493360229581597,Low Priority
4223-BKEOR,21,One year,64.85,1336.8,DSL,Mailed check,No,Yes,11.269379,Low Risk,150.64905395507813,Low Priority
0725-CXOTM,36,One year,89.65,3348.1,DSL,Credit card (automatic),Yes,Yes,11.234095,Low Risk,376.12873293980954,Low Priority
7251-XFOIL,61,Month-to-month,89.2,5500.6,Fiber optic,Mailed check,No,No,11.197146,Low Risk,615.9102554142476,Low Priority
7356-AYNJP,4,One year,23.9,97.5,No,Electronic check,No internet service,No internet service,11.111071,Low Risk,10.833294186741114,Low Priority
6933-FHBZC,26,One year,56.05,1553.2,DSL,Mailed check,No,No,11.027984,Low Risk,171.28664090335369,Low Priority
6993-YCOBK,60,Two year,110.6,6586.85,Fiber optic,Electronic check,Yes,Yes,11.026627,Low Risk,726.3073690444231,Low Priority
7838-LAZFO,45,One year,78.8,3597.5,DSL,Bank transfer (automatic),No,Yes,10.887628,Low Risk,391.6823922470212,Low Priority
9330-VOFSZ,60,Two year,110.8,6640.7,Fiber optic,Credit card (automatic),Yes,No,10.877614,Low Risk,722.3496945217252,Low Priority
6242-SGYTS,62,One year,94.95,5791.85,Fiber optic,Credit card (automatic),No,Yes,10.848336,Low Risk,628.3193440847099,Low Priority
3675-EQOZA,5,Month-to-month,20.65,93.55,No,Bank transfer (automatic),No internet service,No internet service,10.58613,Low Risk,9.903324497118591,Low Priority
3623-FQBOX,21,Month-to-month,19.95,416.4,No,Mailed check,No internet service,No internet service,10.547833,Low Risk,43.92117721438407,Low Priority
6900-RBKER,52,Two year,89.45,4577.75,Fiber optic,Credit card (automatic),No,No,10.528103,Low Risk,481.9502129778266,Low Priority
6766-HFKLA,56,Two year,103.2,5744.35,Fiber optic,Bank transfer (automatic),Yes,No,10.440532,Low Risk,599.7406639263035,Low Priority
2522-WLNSF,34,One year,64.2,2106.3,DSL,Bank transfer (automatic),Yes,No,10.338681,Low Risk,217.76364193037153,Low Priority
9289-LBQVU,64,One year,70.15,4480.7,DSL,Mailed check,Yes,No,10.199323,Low Risk,457.00104556456205,Low Priority
9860-LISIZ,34,Month-to-month,20.35,673.2,No,Mailed check,No internet service,No internet service,10.131934,Low Risk,68.20818160772325,Low Priority
7636-PEPNS,58,One year,44.1,2413.05,DSL,Mailed check,No,No,10.087075,Low Risk,243.40616532526911,Low Priority
9610-WCESF,67,Two year,43.9,3097.2,DSL,Electronic check,Yes,Yes,10.050491,Low Risk,311.28381479680536,Low Priority
6445-TNRXS,68,Two year,114.7,7849.85,Fiber optic,Bank transfer (automatic),Yes,Yes,10.018228,Low Risk,786.4158117357642,Low Priority
2368-GAKKQ,70,Two year,113.65,7939.25,Fiber optic,Bank transfer (automatic),Yes,Yes,9.917986,Low Risk,787.413675552234,Low Priority
3506-OVLKD,35,One year,26.2,954.9,No,Bank transfer (automatic),No internet service,No internet service,9.870714,Low Risk,94.25544750094413,Low Priority
3339-EAQNV,72,One year,97.25,7133.1,Fiber optic,Credit card (automatic),No,No,9.861029,Low Risk,703.3970552824438,Low Priority
6075-QMNRR,52,Month-to-month,49.75,2535.55,DSL,Bank transfer (automatic),No,Yes,9.81826,Low Risk,248.94690085425975,Low Priority
9906-NHHVC,65,Two year,53.5,3517.9,DSL,Bank transfer (automatic),No,No,9.791284,Low Risk,344.44755554348234,Low Priority
1038-RQOST,19,Month-to-month,20.6,414.95,No,Mailed check,No internet service,No internet service,9.759315,Low Risk,40.496274929493666,Low Priority
0379-DJQHR,67,Two year,81.35,5398.6,DSL,Credit card (automatic),No,Yes,9.693667,Low Risk,523.3223224580288,Low Priority
7663-CUXZB,59,Two year,113.75,6561.25,Fiber optic,Electronic check,Yes,Yes,9.693486,Low Risk,636.0138661507517,Low Priority
6349-JDHQP,53,Two year,19.85,1049.6,No,Credit card (automatic),No internet service,No internet service,9.693432,Low Risk,101.7422607421875,Low Priority
1936-CZAKF,49,Two year,49.65,2409.9,DSL,Credit card (automatic),No,No,9.6333885,Low Risk,232.1550263352692,Low Priority
4759-PXTAN,59,One year,80.1,4693.2,DSL,Electronic check,Yes,No,9.592218,Low Risk,450.1820078909397,Low Priority
5240-CAOYT,57,Month-to-month,87.55,4884.85,Fiber optic,Bank transfer (automatic),Yes,Yes,9.423393,Low Risk,460.31861350238324,Low Priority
9313-CDOGY,38,Month-to-month,19.6,717.3,No,Electronic check,No internet service,No internet service,9.414916,Low Risk,67.53319060653448,Low Priority
7311-MQJCH,5,One year,19.55,99.6,No,Electronic check,No internet service,No internet service,9.387411,Low Risk,9.349861532449722,Low Priority
9209-NWPGU,44,One year,65.4,2774.55,DSL,Electronic check,Yes,Yes,9.348552,Low Risk,259.3802475459874,Low Priority
1386-ZIKUV,7,Month-to-month,18.95,130.55,No,Mailed check,No internet service,No internet service,9.335027,Low Risk,12.186877604946496,Low Priority
7010-ZMVBF,18,Month-to-month,20.45,357.0,No,Mailed check,No internet service,No internet service,9.297632,Low Risk,33.192547760903835,Low Priority
4353-HYOJD,27,Month-to-month,49.85,1336.15,DSL,Mailed check,No,No,9.248543,Low Risk,123.57440443038941,Low Priority
5696-CEIQJ,67,Two year,103.15,6895.5,Fiber optic,Bank transfer (automatic),Yes,No,9.179718,Low Risk,632.9874579571187,Low Priority
0983-TATYJ,33,One year,51.45,1758.9,DSL,Mailed check,Yes,No,9.107221,Low Risk,160.18690872564912,Low Priority
1271-UODNO,39,Two year,53.85,2200.7,DSL,Credit card (automatic),Yes,No,9.015116,Low Risk,198.39565991461276,Low Priority
9480-BQJEI,62,One year,92.3,5731.45,Fiber optic,Bank transfer (automatic),No,Yes,8.863509,Low Risk,508.00761216469107,Low Priority
4877-TSOFF,55,One year,75.75,4264.25,DSL,Bank transfer (automatic),Yes,Yes,8.841546,Low Risk,377.0256201811135,Low Priority
3896-RCYYE,67,Month-to-month,53.4,3579.15,DSL,Credit card (automatic),Yes,No,8.814851,Low Risk,315.49671986550095,Low Priority
6953-PBDIN,70,Two year,72.95,5265.55,DSL,Bank transfer (automatic),Yes,No,8.724344,Low Risk,459.3847229655832,Low Priority
6598-RFFVI,2,One year,19.3,28.3,No,Credit card (automatic),No internet service,No internet service,8.4435835,Low Risk,2.389534144103527,Low Priority
5446-DKWYW,61,One year,65.2,3965.05,DSL,Electronic check,No,No,8.368024,Low Risk,331.7963447317481,Low Priority
9357-UJRUN,24,One year,58.35,1346.9,DSL,Electronic check,Yes,Yes,8.338467,Low Risk,112.31080241501333,Low Priority
6332-FBZRI,67,One year,69.35,4653.25,DSL,Credit card (automatic),Yes,Yes,8.313552,Low Risk,386.8503372743726,Low Priority
8735-NBLWT,9,Month-to-month,20.4,184.1,No,Mailed check,No internet service,No internet service,8.281576,Low Risk,15.246381210535764,Low Priority
4086-ATNFV,34,One year,60.8,2042.05,DSL,Mailed check,No,Yes,8.191204,Low Risk,167.2684827327728,Low Priority
2533-QVMSK,61,Two year,94.1,5638.3,Fiber optic,Electronic check,Yes,No,8.13562,Low Risk,458.7106489032507,Low Priority
7971-HLVXI,72,Two year,84.5,6130.85,Fiber optic,Credit card (automatic),No,No,8.082871,Low Risk,495.54870522841816,Low Priority
5155-AZQPB,28,Month-to-month,49.9,1410.25,DSL,Mailed check,No,No,7.988675,Low Risk,112.66028832271695,Low Priority
1730-VFMWO,34,Month-to-month,50.2,1815.3,DSL,Bank transfer (automatic),Yes,No,7.97361,Low Risk,144.7449398741126,Low Priority
2676-SSLTO,49,Two year,66.15,3199.0,DSL,Bank transfer (automatic),Yes,No,7.9487333,Low Risk,254.2799725458026,Low Priority
0980-FEXWF,26,One year,50.35,1285.8,DSL,Mailed check,No,No,7.9108567,Low Risk,101.71779422163964,Low Priority
1784-BXEFA,10,Month-to-month,20.55,187.35,No,Mailed check,No internet service,No internet service,7.8641086,Low Risk,14.733407615125179,Low Priority
7666-WKRON,39,Two year,80.45,3201.55,Fiber optic,Electronic check,Yes,No,7.85715,Low Risk,251.55058068335057,Low Priority
6967-PEJLL,37,One year,40.2,1525.35,DSL,Electronic check,Yes,Yes,7.8401623,Low Risk,119.58991893231868,Low Priority
8777-PVYGU,52,One year,64.3,3410.6,DSL,Mailed check,No,Yes,7.8166375,Low Risk,266.594232006371,Low Priority
9715-WZCLW,71,Two year,97.2,6910.3,Fiber optic,Electronic check,No,Yes,7.800289,Low Risk,539.0233875907958,Low Priority
8034-RYTVV,55,One year,84.25,4589.85,Fiber optic,Credit card (automatic),No,Yes,7.737373,Low Risk,355.13380617722873,Low Priority
1265-HVPZB,59,One year,66.4,3958.2,DSL,Credit card (automatic),No,Yes,7.7198796,Low Risk,305.5682742252946,Low Priority
0516-UXRMT,62,One year,92.05,5755.8,Fiber optic,Electronic check,No,Yes,7.713706,Low Risk,443.98549261540177,Low Priority
9405-GPBBG,64,Two year,110.5,7069.25,Fiber optic,Credit card (automatic),Yes,No,7.6302767,Low Risk,539.4033342003822,Low Priority
9814-AOUDH,53,Two year,19.5,1050.5,No,Credit card (automatic),No internet service,No internet service,7.614623,Low Risk,79.99161472171545,Low Priority
8570-KLJYJ,36,One year,54.45,1893.5,DSL,Mailed check,No,Yes,7.59771,Low Risk,143.86264248937368,Low Priority
4981-FLTMF,57,Month-to-month,65.2,3687.85,DSL,Bank transfer (automatic),Yes,Yes,7.404525,Low Risk,273.0677690524608,Low Priority
3926-YZVVX,41,One year,50.05,2029.05,DSL,Bank transfer (automatic),Yes,No,7.3532147,Low Risk,149.2004073254764,Low Priority
3251-YMVWZ,53,One year,24.05,1301.9,No,Bank transfer (automatic),No internet service,No internet service,7.2907867,Low Risk,94.91874950528145,Low Priority
2877-VDUER,35,One year,40.9,1383.6,DSL,Mailed check,Yes,No,7.2502174,Low Risk,100.31400723159312,Low Priority
9142-XMYJH,29,Month-to-month,19.35,601.6,No,Credit card (automatic),No internet service,No internet service,7.2400956,Low Risk,43.55641593933105,Low Priority
2541-YGPKE,42,One year,63.7,2763.35,DSL,Credit card (automatic),Yes,Yes,7.223011,Low Risk,199.5970691692084,Low Priority
2325-ZUSFD,57,One year,70.1,3913.3,DSL,Bank transfer (automatic),No,Yes,7.219632,Low Risk,282.52585787922146,Low Priority
7816-VGHTO,6,Two year,40.55,217.5,DSL,Mailed check,Yes,No,7.0950956,Low Risk,15.431832745671272,Low Priority
5537-UXXVS,20,Month-to-month,19.25,375.25,No,Bank transfer (automatic),No internet service,No internet service,7.0328074,Low Risk,26.3906089104712,Low Priority
8869-TORSS,48,One year,60.35,2896.4,DSL,Credit card (automatic),Yes,Yes,6.9963074,Low Risk,202.64105106890202,Low Priority
7789-CRUVC,61,Month-to-month,94.2,5895.45,Fiber optic,Credit card (automatic),Yes,Yes,6.9912224,Low Risk,412.16402692347765,Low Priority
3200-MNQTF,67,Two year,70.9,4677.1,DSL,Credit card (automatic),Yes,Yes,6.9761314,Low Risk,326.28063936159015,Low Priority
9313-QOLTZ,26,Month-to-month,20.9,518.3,No,Mailed check,No internet service,No internet service,6.893512,Low Risk,35.729071978479624,Low Priority
7157-SMCFK,61,Two year,19.75,1124.2,No,Mailed check,No internet service,No internet service,6.862084,Low Risk,77.14354633241892,Low Priority
5820-PTRYM,56,One year,68.45,4014.0,DSL,Credit card (automatic),Yes,Yes,6.8197393,Low Risk,273.7443311959505,Low Priority
2188-SXWVT,34,One year,55.0,1885.15,DSL,Mailed check,No,Yes,6.8151383,Low Risk,128.4755826637149,Low Priority
3812-LRZIR,27,Two year,24.5,761.95,No,Electronic check,No internet service,No internet service,6.691717,Low Risk,50.98754039742053,Low Priority
6292-TOSSS,50,Two year,24.9,1195.25,No,Bank transfer (automatic),No internet service,No internet service,6.666409,Low Risk,79.68025625310838,Low Priority
9473-CBZOP,28,One year,59.0,1654.45,DSL,Mailed check,No,Yes,6.6475086,Low Risk,109.97970589064062,Low Priority
1385-TQOZW,9,Month-to-month,20.45,147.55,No,Credit card (automatic),No internet service,No internet service,6.52532,Low Risk,9.628109386563303,Low Priority
5498-IBWPI,66,One year,49.4,3251.85,DSL,Credit card (automatic),Yes,No,6.5166316,Low Risk,211.91108769737184,Low Priority
6685-GBWJZ,63,One year,70.8,4448.8,DSL,Credit card (automatic),Yes,Yes,6.4930735,Low Risk,288.8638628482819,Low Priority
0628-CNQRM,22,One year,67.5,1544.05,DSL,Bank transfer (automatic),Yes,Yes,6.4612336,Low Risk,99.76467810608446,Low Priority
0727-BNRLG,69,Two year,97.65,6743.55,Fiber optic,Credit card (automatic),Yes,No,6.460359,Low Risk,435.65753580518066,Low Priority
9025-ZRPVR,9,Month-to-month,18.95,185.6,No,Mailed check,No internet service,No internet service,6.3696094,Low Risk,11.82199501991272,Low Priority
6797-LNAQX,70,Two year,98.3,6859.5,Fiber optic,Bank transfer (automatic),No,No,6.34817,Low Risk,435.45269336923957,Low Priority
1218-VKFPE,12,Month-to-month,19.0,233.55,No,Mailed check,No internet service,No internet service,6.3271294,Low Risk,14.777010142430663,Low Priority
9777-IQHWP,64,Two year,93.4,5822.3,Fiber optic,Bank transfer (automatic),No,Yes,6.212229,Low Risk,361.69460377655923,Low Priority
8129-GMVGI,56,Two year,20.05,1090.1,No,Mailed check,No internet service,No internet service,6.1866846,Low Risk,67.44104875437915,Low Priority
3324-OIRTO,71,One year,104.65,7288.4,Fiber optic,Bank transfer (automatic),No,Yes,6.181322,Low Risk,450.51947543025017,Low Priority
8727-XDPUD,37,Two year,35.8,1316.9,DSL,Credit card (automatic),No,No,6.141623,Low Risk,80.879034730047,Low Priority
3354-OADJP,8,One year,54.25,447.75,DSL,Bank transfer (automatic),Yes,Yes,6.128901,Low Risk,27.442153648473322,Low Priority
3055-VTCGS,63,One year,58.55,3503.5,DSL,Credit card (automatic),No,No,6.1247425,Low Risk,214.58034750074148,Low Priority
4213-HKBJO,33,Two year,25.7,826.1,No,Credit card (automatic),No internet service,No internet service,6.090831,Low Risk,50.316351908817886,Low Priority
5204-HMGYF,49,One year,87.2,4345.0,DSL,Mailed check,Yes,Yes,6.0905056,Low Risk,264.63246054947376,Low Priority
5696-JVVQY,48,Two year,70.1,3238.4,DSL,Credit card (automatic),No,Yes,6.042693,Low Risk,195.68657603263856,Low Priority
5709-LVOEQ,0,Two year,80.85,0.0,DSL,Mailed check,No,Yes,6.041025,Low Risk,0.0,Low Priority
8782-NUUOL,60,One year,79.0,4801.1,DSL,Mailed check,Yes,Yes,6.015116,Low Risk,288.7917510252446,Low Priority
5245-VDBUR,52,One year,35.45,1958.95,DSL,Mailed check,No,Yes,5.9838796,Low Risk,117.22120584286749,Low Priority
3694-GLTJM,5,Month-to-month,19.65,92.05,No,Credit card (automatic),No internet service,No internet service,5.9780407,Low Risk,5.502786528505385,Low Priority
6872-HXFNF,64,One year,58.35,3756.45,DSL,Bank transfer (automatic),Yes,No,5.9747753,Low Risk,224.43944225739688,Low Priority
4464-JCOLN,2,One year,19.85,35.9,No,Mailed check,No internet service,No internet service,5.9599514,Low Risk,2.139622590318322,Low Priority
2239-CFOUJ,1,One year,20.4,20.4,No,Mailed check,No internet service,No internet service,5.8348656,Low Risk,1.1903125762939453,Low Priority
1139-WUOAH,57,Two year,53.35,3090.05,DSL,Credit card (automatic),Yes,No,5.7858624,Low Risk,178.78603974469007,Low Priority
9330-DHBFL,23,One year,66.25,1533.8,DSL,Mailed check,Yes,Yes,5.7733,Low Risk,88.55088007822633,Low Priority
2834-JKOOW,15,One year,45.9,693.45,DSL,Mailed check,Yes,Yes,5.567712,Low Risk,38.60929861608893,Low Priority
3733-UOCWF,61,One year,85.55,5251.75,Fiber optic,Bank transfer (automatic),Yes,No,5.5624475,Low Risk,292.1258304892108,Low Priority
6726-NNFWD,71,Two year,89.45,6435.25,Fiber optic,Credit card (automatic),No,No,5.549631,Low Risk,357.13264616020024,Low Priority
6568-POCUI,45,Two year,95.2,4285.8,Fiber optic,Credit card (automatic),Yes,No,5.5342355,Low Risk,237.18626026064157,Low Priority
4039-PIMHX,49,Two year,49.8,2398.4,DSL,Mailed check,No,No,5.4172335,Low Risk,129.92692425847054,Low Priority
2332-TODQS,48,One year,25.05,1171.5,No,Credit card (automatic),No internet service,No internet service,5.3872356,Low Risk,63.11146746017039,Low Priority
1133-KXCGE,18,One year,20.1,407.05,No,Mailed check,No internet service,No internet service,5.3580484,Low Risk,21.8099365349859,Low Priority
9351-HXDMR,72,Two year,110.9,8240.85,Fiber optic,Credit card (automatic),Yes,Yes,5.302017,Low Risk,436.93128295205537,Low Priority
7581-EBBOU,60,One year,70.15,4224.7,DSL,Credit card (automatic),Yes,No,5.2250724,Low Risk,220.7436348903924,Low Priority
8909-BOLNL,3,One year,21.2,52.05,No,Mailed check,No internet service,No internet service,5.069857,Low Risk,2.638860615715384,Low Priority
3489-VSFRD,56,One year,60.25,3282.75,DSL,Credit card (automatic),Yes,Yes,5.0601287,Low Risk,166.11138040199876,Low Priority
0536-ACXIP,72,Two year,109.55,8165.1,Fiber optic,Electronic check,No,Yes,5.0175233,Low Risk,409.6858086481691,Low Priority
6519-ZHPXP,72,Two year,108.3,7679.65,Fiber optic,Bank transfer (automatic),Yes,Yes,5.008749,Low Risk,384.6543863404542,Low Priority
2926-JEJJC,8,One year,20.2,140.95,No,Bank transfer (automatic),No internet service,No internet service,5.0026407,Low Risk,7.051221869699656,Low Priority
9746-UGFAC,22,One year,20.85,450.65,No,Bank transfer (automatic),No internet service,No internet service,4.913203,Low Risk,22.141347846761345,Low Priority
1036-GUDCL,60,Month-to-month,79.05,4663.4,DSL,Credit card (automatic),Yes,Yes,4.903557,Low Risk,228.6724668331444,Low Priority
5753-QQWPW,28,One year,59.9,1654.7,DSL,Electronic check,Yes,Yes,4.8938766,Low Risk,80.97897630184889,Low Priority
4751-ERMAN,72,Two year,75.4,5480.25,DSL,Bank transfer (automatic),No,No,4.892892,Low Risk,268.14271481428295,Low Priority
7997-EASSD,63,One year,81.2,4965.1,Fiber optic,Credit card (automatic),Yes,No,4.806108,Low Risk,238.62806968316437,Low Priority
